input_row	EID	str_row_ion	compounds	compound_names	input_row	m/z	retention_time	p_value	statistic	CompoundID_from_user
row6584	E1331	row6584_M+Na[1+]	C00696;C04853;C06315;C06314;C00584;C04654;C04671;C01312;C02198;C00427	Prostaglandin D2$w-hydroxyl leukotriene B4$Lipoxin B4; LXB4; 5S,14R,15S-Trihydroxy-6E,8Z,10E,12E-eicosatetraenoic acid; (6E,8Z,10E,12E)-(5S,14R,15S)-Trihydroxyicosa-6,8,10,12-tetraenoic acid$Lipoxin A4; LXA4; 5S,6R,15S-Trihydroxy-7E,9E,11Z,13E-eicosatetraenoic acid; (7E,9E,11Z,13E)-(5S,6R,15S)-5,6,15-Trihydroxyicosa-7,9,11,13-tetraenoic acid$Prostaglandin E2$(13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate$(5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprostanoate$Prostaglandin I2; (5Z,13E)-(15S)-6,9alpha-Epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate; Prostacyclin; PGI2; Epoprostenol$Thromboxane A2; (5Z,13E)-(15S)-9alpha,11alpha-Epoxy-15-hydroxythromboxa-5,13-dienoate; (5Z,9alpha,11alpha,13E,15S)-9,11-Epoxy-15-hydroxythromboxa-5,13-dien-1-oic acid$Prostaglandin H2	row6584	375.212	140.0	0.502131698703	-0.69	AE_pos_375.212_140
row6611	E1340	row6611_M+Na[1+]	C04317	1-Alkyl-2-lyso-sn-glycero-3-phosphocholine	row6611	532.3695	33.0	0.65152694645	-0.46	AE_pos_532.3695_33
row6669	E1341	row6669_M+H[1+]	C02714	N-Acetylputrescine	row6669	131.1174	49.0	0.00120580975164	-3.93	AE_pos_131.1174_49
row6670	E96	row6670_M+Na[1+]	C00388	Histamine	row6670	134.0696	63.0	0.792980924129	0.27	AE_pos_134.0696_63
row6672	E148	row6672_M+Na[1+]	C02170;C00042	Methylmalonate; Methylmalonic acid$Succinate	row6672	141.0153	415.0	0.740971086967	0.34	AE_pos_141.0153_415
row6699	E1345	row6699_M+Na[1+]	C00015	UDP	row6699	426.9945	540.0	0.00213388095736	-3.66	AE_pos_426.9945_540
row6710	E883	row6710_M+H[1+]	C00127	Oxidized glutathione	row6710	613.1636	37.0	0.874219165949	-0.16	AE_pos_613.1636_37
row6729	E1346	row6729_M+Na[1+]	CE2839	maltodecaose	row6729	1661.535	59.0	0.920558271452	-0.1	AE_pos_1661.535_59
row6733	E119	row207_M+Na[1+];row6733_M+H[1+];row765_M+HCOONa[1+]	CE1950	cyanosulfurous acid anion	row6733	91.9795	48.0	0.313272106236	1.04	AE_pos_91.9795_48
row6735	E1148	row6464_M+H[1+];row6735_M+H+Na[2+]	CE5542;C16358;C16353	noradrenochrome o-semiquinone$1-Methylxanthine$	row6735	95.0236	44.0	0.234138035182	1.24	AE_pos_95.0236_44
row6745	E625	row6745_M+H[1+]	C00519	Hypotaurine	row6745	110.0266	59.0	0.188024171824	1.38	AE_pos_110.0266_59
row6754	E142	row6754_M+Na[1+]	C06755	Chloroacetic acid; Chloroethanoic acid	row6754	116.9713	355.0	0.745502799096	0.33	AE_pos_116.9713_355
row6787	E381	row600_M+H[1+];row6787_M(C13)+H[1+]	C00047	L-Lysine	row6787	148.1158	39.0	0.0355069015764	2.3	AE_pos_148.1158_39
row6791	E404	row647_M(C13)+H[1+];row6791_M+H[1+]	C00073	L-Methionine	row6791	150.0576	56.0	0.0148338018187	2.73	AE_pos_150.0576_56
row6794	E425	row6794_M+H[1+]	C02576	Perillyl aldehyde; Perillaldehyde	row6794	151.111	63.0	0.179052805537	-1.41	AE_pos_151.111_63
row6803	E1355	row6803_M+H[1+]	C05947	L-erythro-4-Hydroxyglutamate	row6803	164.0547	174.0	0.435743211835	0.8	AE_pos_164.0547_174
row6809	E6	row2_M+2H[2+];row6809_M+H[1+]	C06459	N-Trimethyl-2-aminoethylphosphonate; 2-Trimethylaminoethylphosphonate	row6809	169.0853	125.0	0.154110817641	-1.5	AE_pos_169.0853_125
row6810	E7	row6810_M+H[1+]	C06459	N-Trimethyl-2-aminoethylphosphonate; 2-Trimethylaminoethylphosphonate	row6810	169.0853	413.0	0.00267353774839	-3.55	AE_pos_169.0853_413
row6815	E1298	row6815_M+H[1+]	C02670;C00072;glac	D-glucurono-6,3-lactone$L-Ascorbate$D-glucurono-6,3-lactone	row6815	177.04	140.0	0.0128652065802	2.8	AE_pos_177.04_140
row6821	E42	row34_M(C13)+2H[2+];row6821_M+H[1+]	C13747;C07480	1,7-Dimethylxanthine; Paraxanthine$	row6821	181.0715	35.0	0.0132143298862	-2.79	AE_pos_181.0715_35
row6821	E484	row6821_M+Na[1+]	CE4970;CE4968	2-methylbutyrylglycine$isovalerylglycine	row6821	181.0715	35.0	0.0132143298862	-2.79	AE_pos_181.0715_35
row6821	E635	row6821_M+H[1+]	C00031;C00221;C00247;C02336;C00267;C00738;C00936;C00095;C00962;C01582;C00795;C00137;C00293;C00124;C00984;C00159	D-Glucose$beta-D-Glucose$L-Sorbose; L-xylo-Hexulose$beta-D-Fructose; beta-Fruit sugar; beta-D-arabino-Hexulose; beta-Levulose; Fructose$alpha-D-Glucose$D-Hexose$$D-Fructose$beta-D-Galactose$Galactose$D-Tagatose; lyxo-Hexulose$myo-Inositol$Glucose$D-Galactose$alpha-D-Galactose$D-Mannose	row6821	181.0715	35.0	0.0132143298862	-2.79	AE_pos_181.0715_35
row6825	E503	row6825_M+Na[1+]	C00956	L-2-Aminoadipate; L-alpha-Aminoadipate; L-alpha-Aminoadipic acid; L-2-Aminoadipic acid; L-2-Aminohexanedioate	row6825	184.059	205.0	0.00197216415361	3.69	AE_pos_184.059_205
row6825	E1358	row6825_M+H[1+]	C00847	4-Pyridoxate; 4-Pyridoxic acid	row6825	184.059	205.0	0.00197216415361	3.69	AE_pos_184.059_205
row6828	E673	row1073_M+H[1+];row6828_M(C13)+H[1+]	C04409	2-Amino-3-carboxymuconate semialdehyde	row6828	187.0447	163.0	0.0368025142132	2.28	AE_pos_187.0447_163
row6832	E13	row6832_M+Na[1+]	CE2061		row6832	191.1058	483.0	0.354743573142	-0.95	AE_pos_191.1058_483
row6843	E619	row6843_M+Na[1+]	C00499	Allantoate; Allantoic acid	row6843	199.0427	246.0	0.00467402482971	3.28	AE_pos_199.0427_246
row6846	E629	row6846_M+Na[1+]	CE1918;CE5629	5-hydroxytryptophol$1,2-dehydrosalsolinol	row6846	200.0685	102.0	0.6232338132	0.5	AE_pos_200.0685_102
row6855	E670	row6855_M+Na[1+]	C01005;C02532	O-Phospho-L-serine$D-O-Phosphoserine	row6855	207.9975	72.0	0.000357966277835	4.51	AE_pos_207.9975_72
row6909	E826	row1545_M+H[1+];row6909_M[1+]	C00669	gamma-L-Glutamyl-L-cysteine	row6909	250.0606	352.0	0.732257814054	0.35	AE_pos_250.0606_352
row6923	E895	row6923_M+Na[1+]	C00272	Tetrahydrobiopterin	row6923	264.1063	94.0	0.0829347338401	-1.85	AE_pos_264.1063_94
row6928	E803	row1510_M+H[1+];row6928_M+Na[1+]	C00120	Biotin; D-Biotin; Vitamin H; Coenzyme R	row6928	267.0757	65.0	0.000190627959637	-4.81	AE_pos_267.0757_65
row6943	E849	row6539_M+H[1+];row6943_M+Na[1+]	C04874	Dihydroneopterin	row6943	278.0844	65.0	0.000760975747333	-4.15	AE_pos_278.0844_65
row6945	E1279	row6239_M+H[1+];row6945_M+HCOONa[1+]	CE5310;CE5322	4(R)-hydroxy-dodec-6Z-enoate$4(S)-hydroxy-dodec-6Z-enoate	row6945	282.145	173.0	0.00412713468586	3.34	AE_pos_282.145_173
row6953	E1372	row6953_M+H[1+]	C03406	N-(L-Arginino)succinate; 2-(Nomega-L-Arginino)succinate; L-Argininosuccinate; L-Argininosuccinic acid; L-Arginosuccinic acid	row6953	291.1285	58.0	0.0341235049112	2.32	AE_pos_291.1285_58
row6978	E479	row6978_M+H[1+]	CE6415;CE6502	$	row6978	312.2286	167.0	0.307443414305	1.05	AE_pos_312.2286_167
row6985	E1353	row6985_M+Na[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row6985	317.2082	168.0	0.182077833997	-1.4	AE_pos_317.2082_168
row6985	E1377	row6985_M+H[1+]	C16679;C16677;C16680	all-trans-18-Hydroxyretinoic acid$all-trans-4-Hydroxyretinoic acid$all-trans-5,6-Epoxyretinoic acid; all-trans-5,6-Epoxy-5,6-dihydroretinoic acid	row6985	317.2082	168.0	0.182077833997	-1.4	AE_pos_317.2082_168
row6986	E1354	row6986_M+Na[1+]	CE5526;CE5527;C14765	$$13-OxoODE; 13-KODE; (9Z,11E)-13-Oxooctadeca-9,11-dienoic acid	row6986	317.2104	391.0	0.0568441366672	-2.05	AE_pos_317.2104_391
row6986	E1378	row6986_M+H[1+]	C16679;C16677;C16680	all-trans-18-Hydroxyretinoic acid$all-trans-4-Hydroxyretinoic acid$all-trans-5,6-Epoxyretinoic acid; all-trans-5,6-Epoxy-5,6-dihydroretinoic acid	row6986	317.2104	391.0	0.0568441366672	-2.05	AE_pos_317.2104_391
row6988	E1380	row6988_M+H[1+]	C00909	Leukotriene A4	row6988	319.2241	257.0	0.237695297975	-1.23	AE_pos_319.2241_257
row6988	E1382	row6988_M+Na[1+]	C14762;C14826;C14825	13(S)-HODE; (13S)-Hydroxyoctadecadienoic acid; (9Z, 11E)-(13S)-13-Hydroxyoctadeca-9,11-dienoic acid$12(13)-EpOME; (12R,13S)-(9Z)-12,13-Epoxyoctadecenoic acid$9(10)-EpOME; (9R,10S)-(12Z)-9,10-Epoxyoctadecenoic acid	row6988	319.2241	257.0	0.237695297975	-1.23	AE_pos_319.2241_257
row6989	E527	row6989_M+H[1+]	C00364	dTMP	row6989	323.0619	203.0	0.00323532285007	3.46	AE_pos_323.0619_203
row6997	E1385	row6997_M+Na[1+]	C16610	Citalopram propionic acid	row6997	334.0855	61.0	0.293427458426	1.09	AE_pos_334.0855_61
row6999	E903	row6999_M+Na[1+]	C04640	2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	row6999	336.0554	108.0	0.00460219513169	-3.29	AE_pos_336.0554_108
row7003	E1386	row7003_M+Na[1+]	C04805;C04742;C14749;C14748;C14778;C14779;C14770;C14771;C14769;C14768;CE5016	5-Hydroxyeicosatetraenoate$(15S)-15-Hydroxy-5,8,11-cis-13-trans-eicosatetraenoate; (15S)-15-Hydroxy-5,8,11-cis-13-trans-icosatetraenoate; (5Z,8Z,11Z,13E)-(15S)-15-Hydroxyicosa-5,8,11,13-tetraenoic acid; 15(S)-HETE$19(S)-HETE; (19S)-Hydroxyeicosatetraenoic acid; (19S)-Hydroxyicosatetraenoic acid; (19S)-Hydroxy arachidonic acid$20-Hydroxyeicosatetraenoic acid$16(R)-HETE; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyeicosa-5,8,11,14-tetraenoic acid; (5Z,8Z,11Z,14Z)-(16R)-16-Hydroxyicosa-5,8,11,14-tetraenoic acid$9(S)-HETE; (5Z,7E,11Z,14Z)-(9S)-9-Hydroxyeicosa-5,7,11,14-tetraenoic acid; (5Z,7E,11Z,14Z)-(9S)-9-Hydroxyicosa-5,7,11,14-tetraenoic acid$11,12-EET$14,15-EET; (5Z,8Z,11Z)-14,15-Epoxyeicosa-5.8.11-trienoic acid; (5Z,8Z,11Z)-14,15-Epoxyicosa-5.8.11-trienoic acid$8,9-EET; (5Z,11Z,14Z)-8,9-Epoxyeicosa-5,11,14-trienoic acid; (5Z,11Z,14Z)-8,9-Epoxyicosa-5,11,14-trienoic acid$5,6-EET; (8Z,11Z,14Z)-5,6-Epoxyeicosa-8,11,14-trienoic acid; (8Z,11Z,14Z)-5,6-Epoxyicosa-8,11,14-trienoic acid$13,14-dihydroxy-retinol	row7003	343.2221	242.0	0.22175571808	-1.27	AE_pos_343.2221_242
row7013	E968	row2071_M+Na[1+];row7013_M(C13)+H[1+]	CE7114;CE2053;CE5138;CE5661;CE7115;CE7113;CE7112;CE7088	$20-oxo-leukotriene B4$12-oxo-20-hydroxy-leukotriene B4$15-oxo-lipoxin A4$20-hydroxy-leukotriene B5$15-epi-lipoxin B5$15-epi-lipoxin A5$PGH3	row7013	351.2136	73.0	0.913068343076	0.11	AE_pos_351.2136_73
row7013	E1387	row7013_M+H[1+]	C04707;C06439	(5Z,13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate; (5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprosta-13-enoate$Prostaglandin E3	row7013	351.2136	73.0	0.913068343076	0.11	AE_pos_351.2136_73
row7022	E1138	row7022_M+H[1+]	CE5247;CE5248	2-hydroxyestrone sulfate$4-hydroxyestrone sulfate	row7022	366.1146	61.0	0.323631507166	1.02	AE_pos_366.1146_61
row7023	E1389	row7023_M+H[1+]	C00718;C05796	Amylose; Amylose chain; (1,4-alpha-D-Glucosyl)n; (1,4-alpha-D-Glucosyl)n+1; (1,4-alpha-D-Glucosyl)n-1; 4-{(1,4)-alpha-D-Glucosyl}(n-1)-D-glucose; 1,4-alpha-D-Glucan$Galactan	row7023	371.1583	58.0	1.15300376421e-05	-6.25	AE_pos_371.1583_58
row7026	E1390	row7026_M+H[1+]	ttdcrn	tetradecanoyl carnitine	row7026	372.3093	127.0	6.93216622095e-05	5.32	AE_pos_372.3093_127
row7028	E1388	row7028_M+Na[1+]	C04707;C06439	(5Z,13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate; (5Z)-(15S)-11alpha-Hydroxy-9,15-dioxoprosta-13-enoate$Prostaglandin E3	row7028	373.1964	148.0	0.0512121329668	-2.11	AE_pos_373.1964_148
row7038	E1392	row7038_M+H[1+]	C16620	6-Methylthioguanosine monophosphate	row7038	394.0594	163.0	0.632123025226	0.49	AE_pos_394.0594_163
row7073	E807	row7073_M+H[1+]	C04549	1-Phosphatidyl-1D-myo-inositol 3-phosphate 	row7073	471.0346	537.0	0.068914927161	-1.95	AE_pos_471.0346_537
row7188	E1400	row7188_M+Na[1+]	C02052;C01613	Maltotetraose$Stachyose	row7188	689.2106	55.0	3.17182432383e-05	5.72	AE_pos_689.2106_55
row7204	E88	row7204_M+H[1+]	C00472	p-Benzoquinone; Quinone; Chinone; 2,5-Cyclohexadiene-1,4-dione; 1,4-Benzoquinone	row7204	109.0279	321.0	0.220128303716	1.28	AE_pos_109.0279_321
row7209	E146	row7209_M+H[1+]	C02170;C00042	Methylmalonate; Methylmalonic acid$Succinate	row7209	119.0345	55.0	4.85539398675e-10	13.25	AE_pos_119.0345_55
row7211	E793	row1493_M+H[1+];row1499_M(C13)+H[1+];row5365_M(C13)+2H[2+];row7211_M+2H[2+]	C00491	L-Cystine; L-Dicysteine; L-alpha-Diamino-beta-dithiolactic acid	row7211	121.0185	57.0	0.92805152717	-0.09	AE_pos_121.0185_57
row7215	E268	row7215_M+H[1+]	CE1395		row7215	134.0958	39.0	0.775408335658	-0.29	AE_pos_134.0958_39
row7218	E1404	row7218_M+Na[1+]	C03214;C00441;C03508	2-Amino-3-oxobutanoate; 2-Amino-acetoacetate$L-Aspartate 4-semialdehyde; Aspartate beta-semialdehyde; L-Aspartic 4-semialdehyde$L-2-Amino-3-oxobutanoic acid; L-2-Amino-3-oxobutanoate; L-2-Amino-acetoacetate; (S)-2-Amino-3-oxobutanoic acid	row7218	140.0316	116.0	0.515477900947	-0.67	AE_pos_140.0316_116
row7219	E541	row7219_M+H[1+]	C03824	2-Aminomuconate 6-semialdehyde	row7219	142.0494	454.0	0.0452609400931	2.17	AE_pos_142.0494_454
row7221	E1407	row7221_M+Na[1+]	C00957	Mercaptopyruvate	row7221	142.9761	26.0	0.12509542384	1.62	AE_pos_142.9761_26
row7222	E346	row6464_M+Na[1+];row7222_M[1+]	CE4969	isobutyrylglycine	row7222	144.0662	51.0	0.80756495923	-0.25	AE_pos_144.0662_51
row7223	E376	row591_M+H[1+];row7223_M(C13)+H[1+]	CE5586;C00315	dehydrospermidine$Spermidine	row7223	147.1683	41.0	1.22464252739e-05	6.22	AE_pos_147.1683_41
row7227	E607	row7227_M+H[1+]	C02452;C11409;C02759;C00964	Perillyl alcohol; (-)-Perillyl alcohol; p-Mentha-1,8-dien-7-ol; (-)-Perillylalcohol$(+)-trans-Carveol; (4S,6R)-trans-Carveol$$(-)-trans-Carveol	row7227	153.1268	66.0	0.832918418873	0.21	AE_pos_153.1268_66
row7232	E9	row7232_M+H[1+]	CE2061		row7232	169.1215	47.0	0.0698327762168	-1.94	AE_pos_169.1215_47
row7234	E580	row7234_M+H[1+]	C00547;C00314	Norepinephrine$Pyridoxine	row7234	170.0808	421.0	0.841312801692	0.2	AE_pos_170.0808_421
row7236	E605	row7236_M+H[1+]	C00327	L-Citrulline; 2-Amino-5-ureidovaleric acid; Citrulline	row7236	176.1021	54.0	5.8579416884e-18	42.97	AE_pos_176.1021_54
row7246	E1408	row7246_M+H[1+];row7825_M(C13)+H[1+]	C01029;C00612	$N1-Acetylspermidine	row7246	188.1757	43.0	9.88711847881e-17	35.95	AE_pos_188.1757_43
row7247	E1317	row7247_M+H[1+]	C03793	N6,N6,N6-Trimethyl-L-lysine	row7247	189.1595	47.0	0.00137319081427	3.86	AE_pos_189.1595_47
row7248	E1204	row7248_M+Na[1+]	CE2576		row7248	195.1009	165.0	0.458439072318	0.76	AE_pos_195.1009_165
row7251	E640	row7251_M+Na[1+]	C09642	(-)-Salsolinol; 6,7-Isoquinolinediol, 1,2,3,4-tetrahydro-1-methyl-, (S)-; Salsolinol	row7251	202.0856	89.0	0.150309878755	1.51	AE_pos_202.0856_89
row7257	E722	row1254_M+H[1+];row7257_M(C13)+H[1+]	C00078;C00525	L-Tryptophan$D-Tryptophan	row7257	206.0997	58.0	0.541565752404	0.62	AE_pos_206.0997_58
row7261	E751	row6243_M+H[1+];row7261_M(C13)+H[1+];row7275_M+HCOONa[1+]	C00643	5-Hydroxy-L-tryptophan	row7261	222.0972	57.0	4.88950558294e-06	-6.72	AE_pos_222.0972_57
row7261	E753	row7261_M+H[1+];row7931_M+Na[1+]	C01074;C01132;C00645;C00140	N-Acetylgalactosamine; N-Acetylchondrosamine; 2-Acetamido-2-deoxygalactose; GalNAc$N-Acetyl-D-galactosamine$N-Acetyl-D-mannosamine; 2-Acetamido-2-deoxy-D-mannose$N-Acetyl-D-glucosamine	row7261	222.0972	57.0	4.88950558294e-06	-6.72	AE_pos_222.0972_57
row7262	E1410	row7262_M+Na[1+]	C02470	Xanthurenic acid	row7262	228.028	165.0	0.0910876738074	1.8	AE_pos_228.028_165
row7262	E1411	row7262_M+H[1+]	C03287	L-Glutamyl 5-phosphate; L-Glutamate 5-phosphate	row7262	228.028	165.0	0.0910876738074	1.8	AE_pos_228.028_165
row7270	E940	row7270_M+H[1+]	CE5274		row7270	271.0746	54.0	1.15081617311e-07	9.01	AE_pos_271.0746_54
row7275	E751	row6243_M+H[1+];row7261_M(C13)+H[1+];row7275_M+HCOONa[1+]	C00643	5-Hydroxy-L-tryptophan	row7275	289.0779	61.0	0.000164718831941	4.89	AE_pos_289.0779_61
row7280	E887	row7280_M+H[1+]	C02515	3-Iodo-L-tyrosine	row7280	307.9793	72.0	0.918846985837	-0.1	AE_pos_307.9793_72
row7302	E1212	row7302_M+Na[1+]	CE5947	20-COOH-10,11-dihydro-LTB4	row7302	389.1936	89.0	0.585435263716	-0.56	AE_pos_389.1936_89
row7314	E1047	row7314_M+Na[1+]	tmndnccrn	Timnodonyl carnitine	row7314	468.3072	245.0	8.6234868015e-05	5.21	AE_pos_468.3072_245
row7358	E1414	row7358_M+H[1+]	C00725;C04593;C02225	Lipoate; Lipoic acid; alpha-Lipoic acid; Thioctic acid$(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate; Methylisocitrate; Methylisocitric acid$2-Methylcitrate; 2-Hydroxybutane-1,2,3-tricarboxylate; (2R,3S)-2-Hydroxybutane-1,2,3-tricarboxylate	row7358	207.051	84.0	1.66175372558e-06	7.34	AE_pos_207.051_84
row7391	E143	row7391_M+Na[1+]	C06755	Chloroacetic acid; Chloroethanoic acid	row7391	116.9714	566.0	0.683399774577	-0.42	AE_pos_116.9714_566
row7396	E176	row319_M+H[1+];row603_M+Na[1+];row7396_M(C13)+H[1+]	C00245	Taurine	row7396	127.0247	59.0	0.346247510375	-0.97	AE_pos_127.0247_59
row7402	E1124	row5015_M+Na[1+];row7402_M+H[1+]	C00064;C05100;C00819	L-Glutamine$3-Ureidoisobutyrate$D-Glutamine; D-2-Aminoglutaramic acid	row7402	147.0759	59.0	0.00720810420234	-3.08	AE_pos_147.0759_59
row7409	E651	row7409_M+H[1+]	C03087	5-Acetamidopentanoate	row7409	160.096	515.0	0.924121231743	0.1	AE_pos_160.096_515
row7417	E55	row7417_M+H[1+]	C02734	Phenolic phosphate; Phenylphosphate	row7417	175.0154	166.0	0.670696930124	-0.43	AE_pos_175.0154_166
row7424	E659	row7424_M+H[1+]	C03232	3-Phosphohydroxypyruvate	row7424	184.9846	351.0	0.771214413219	0.3	AE_pos_184.9846_351
row7436	E1128	row7436_M+H[1+]	C04309	Phosphoenol-4-deoxy-3-tetrulosonate	row7436	198.9993	268.0	0.099735020757	1.75	AE_pos_198.9993_268
row7451	E1419	row7451_M+Na[1+]	CE2934	o-methylhippurate	row7451	215.0534	93.0	4.05210821871e-10	-13.41	AE_pos_215.0534_93
row7457	E137	row235_M+2H[2+];row7457_M+H[1+]	C01101;C00231;C03736;C00117;C00442;C00620;C00199	L-Ribulose 5-phosphate$D-Xylulose 5-phosphate$alpha-D-Ribose 5-phosphate$alpha-D-Ribose 5-phosphate$alpha-D-Ribose 1-phosphate$alpha-D-Ribose 1-phosphate$D-Ribulose 5-phosphate	row7457	231.0255	384.0	0.743005804079	0.33	AE_pos_231.0255_384
row7459	E836	row7459_M+H[1+]	CE2847;C03684;C00835	fructoseglycine$6-Pyruvoyl-5,6,7,8-tetrahydropterin$Sepiapterin	row7459	238.0918	56.0	0.768104715739	-0.3	AE_pos_238.0918_56
row7489	E1192	row7489_M+Na[1+]	C00219	arachidonic acid	row7489	327.2302	308.0	0.0938059281417	-1.78	AE_pos_327.2302_308
row7497	E1425	row7497_M+Na[1+]	C01225	sn-glycero-3-Phospho-1-inositol; 1-(sn-glycero-3-Phospho)-1D-myo-inositol	row7497	357.0548	279.0	0.0167949343126	2.67	AE_pos_357.0548_279
row7503	E674	row7503_M+Na[1+]	CE0955;CE6232;CE5945	$prostaglandin G1$10,11-dihydro-20-dihydroxy-LTB4	row7503	392.2185	77.0	0.825165944098	-0.22	AE_pos_392.2185_77
row7503	E983	row2124_M[1+];row2133_M(C13)+H[1+];row7503_M+H[1+]	CE6444;CE6445;CE6446;CE6448;CE6451;CE6450;CE6447;CE6449	$$$$$$$	row7503	392.2185	77.0	0.825165944098	-0.22	AE_pos_392.2185_77
row7515	E998	row7515_M+Na[1+]	CE5850	11'-carboxy-alpha-tocotrienol	row7515	436.2585	42.0	0.347060958394	-0.97	AE_pos_436.2585_42
row7518	E1428	row7518_M+Na[1+];row7524_M+HCOONa[1+]	CE4980	Prostaglandin PGE2 glyceryl ester	row7518	449.2498	43.0	0.169846966849	-1.44	AE_pos_449.2498_43
row7524	E1428	row7518_M+Na[1+];row7524_M+HCOONa[1+]	CE4980	Prostaglandin PGE2 glyceryl ester	row7524	495.2557	44.0	0.763887285374	-0.31	AE_pos_495.2557_44
row7543	E21	row7543_M+H[1+]	C02218	2-Aminoacrylate; Dehydroalanine	row7543	88.0388	300.0	0.0199724005207	-2.58	AE_pos_88.0388_300
row7544	E33	row7544_M+H[1+]	C00213;C00041;C00099;C00133	Sarcosine; N-Methylglycine$L-Alanine$beta-Alanine$D-Alanine	row7544	90.0544	54.0	0.311545532651	1.05	AE_pos_90.0544_54
row7582	E1283	row7582_M+H[1+]	C14854	9-Hydroxybenzo[a]pyrene-4,5-oxide; 9-Hydroxybenzo[a]pyrene-4,5-epoxide	row7582	285.0889	131.0	0.000717169592318	4.17	AE_pos_285.0889_131
row7591	E951	row7591_M+H[1+]	C00020;C00362	AMP$dGMP	row7591	348.0698	551.0	6.59330631887e-07	7.89	AE_pos_348.0698_551
row7640	E583	row7640_M+Na[1+]	C03785;C05378;C00354;C03693;C00665;C01220;C01231;C04063;C04062	D-Tagatose 1,6-bisphosphate$beta-D-Fructose 1,6-bisphosphate$D-Fructose 1,6-bisphosphate$D-Mannose 1,6-bisphosphate$D-Fructose 2,6-bisphosphate$1D-myo-Inositol 1,4-bisphosphate$alpha-D-Glucose 1,6-bisphosphate; alpha-D-Glucose 1,6-biphosphate$D-myo-Inositol 3,4-bisphosphate; 1D-myo-Inositol 3,4-bisphosphate; Inositol 3,4-bisphosphate$D-myo-Inositol 1,3-bisphosphate; 1D-myo-Inositol 1,3-bisphosphate; myo-Inositol 1,3-bisphosphate; Inositol 1,3-bisphosphate	row7640	362.9884	375.0	0.0578503346093	2.04	AE_pos_362.9884_375
row7647	E1436	row7647_M+H[1+]	CE2751	dynorphin A (1-5)	row7647	556.2782	38.0	0.00527384918755	3.23	AE_pos_556.2782_38
row7655	E100	row7655_M+H[1+]	C05522;C00380	Cytosine (in DNA)$Cytosine	row7655	112.0501	457.0	0.240062445251	-1.22	AE_pos_112.0501_457
row7657	E256	row7657_M+H[1+]	C06103	6-Hydroxyhexanoic acid; 6-Hydroxyhexanoate	row7657	133.0853	562.0	0.646274858461	0.47	AE_pos_133.0853_562
row7668	E742	row7668_M+Na[1+]	CE5277	aminochrome o-semiquinone	row7668	173.0451	47.0	0.988431786861	0.01	AE_pos_173.0451_47
row7668	E791	row1493_M+HCOONa[1+];row7668_M+H[1+]	C02637	3-Dehydroshikimate	row7668	173.0451	47.0	0.988431786861	0.01	AE_pos_173.0451_47
row7679	E776	row7679_M+H[1+]	C05932	N-Succinyl-L-glutamate 5-semialdehyde; (2S)-2-(3-Carboxypropanoylamino)-5-oxopentanoic acid	row7679	232.082	356.0	0.349001448996	0.96	AE_pos_232.082_356
row7683	E299	row7683_M+H[1+]	C00951	Estradiol-17beta; beta-Estradiol; Estradiol	row7683	273.1837	11.0	0.706837835639	0.38	AE_pos_273.1837_11
row7687	E1438	row7687_M+H[1+]	C00239	dCMP	row7687	308.0626	117.0	3.8763676359e-08	9.75	AE_pos_308.0626_117
row7689	E1439	row7689_M+H[1+]	C12144	Phytosphingosine; 4-D-Hydroxysphinganine	row7689	318.2995	82.0	5.62430746658e-06	-6.65	AE_pos_318.2995_82
row7691	E1440	row7691_M+H[1+]	C16634	5-Fluorouridine monophosphate	row7691	343.0359	162.0	0.000101157992932	-5.13	AE_pos_343.0359_162
row7708	E1164	row7708_M+H[1+]	C00153	Nicotinamide	row7708	123.0548	326.0	0.59185068264	-0.55	AE_pos_123.0548_326
row7718	E713	row7718_M+H[1+]	C06114	gamma-Glutamyl-beta-aminopropiononitrile; gamma-Glutamyl-3-aminopropiononitrile	row7718	200.1016	337.0	0.0141611635863	-2.75	AE_pos_200.1016_337
row7731	E534	row7731_M+H[1+]	CN0016	Dibenzo[a,l]pyrene	row7731	303.1193	83.0	0.755698226488	-0.32	AE_pos_303.1193_83
row7735	E986	row2124_M+Na[1+];row7735_M+HCOONa[1+]	C05962;C05956	$Prostaglandin G2; PGG2	row7735	437.2138	49.0	0.0760350419005	-1.9	AE_pos_437.2138_49
row7744	E1444	row7744_M+H[1+]	C05636;C05638	3-Hydroxykynurenamine$5-Hydroxykynurenamine	row7744	181.0965	141.0	0.241651486806	-1.22	AE_pos_181.0965_141
row7766	E509	row7766_M+H[1+]	C00398	Tryptamine	row7766	161.1065	24.0	0.385401554656	0.89	AE_pos_161.1065_24
